# Samples, Amplitude
5.079400000000000000e+04,8.090981292724609375e+01
5.079500000000000000e+04,8.592345428466796875e+01
5.079600000000000000e+04,8.693709564208984375e+01
5.079700000000000000e+04,8.895073699951171875e+01
5.079800000000000000e+04,6.796437072753906250e+01
5.079900000000000000e+04,5.978012084960937500e+00
5.080000000000000000e+04,6.008348464965820312e+00
5.080100000000000000e+04,2.900529098510742188e+01
5.080200000000000000e+04,2.401892852783203125e+01
5.080300000000000000e+04,4.032569885253906250e+00
5.080400000000000000e+04,1.504620742797851562e+01
5.080500000000000000e+04,7.105984497070312500e+01
5.080600000000000000e+04,8.507348632812500000e+01
5.080700000000000000e+04,4.808712768554687500e+01
5.080800000000000000e+04,8.110076141357421875e+01
5.080900000000000000e+04,9.011440277099609375e+01
5.081000000000000000e+04,9.712804412841796875e+01
5.081100000000000000e+04,1.141416854858398438e+02
5.081200000000000000e+04,3.615531921386718750e+01
5.081300000000000000e+04,1.016896057128906250e+01
5.081400000000000000e+04,6.318260192871093750e+01
5.081500000000000000e+04,1.071962356567382812e+02
5.081600000000000000e+04,9.120987701416015625e+01
5.081700000000000000e+04,3.922351837158203125e+01
5.081800000000000000e+04,7.628459930419921875e-01
5.081900000000000000e+04,2.925079345703125000e+01
5.082000000000000000e+04,1.142644271850585938e+02
5.082100000000000000e+04,3.427806854248046875e+01
5.082200000000000000e+04,2.917098999023437500e-01
5.082300000000000000e+04,6.630535125732421875e+01
5.082400000000000000e+04,1.168101119995117188e+01
5.082500000000000000e+04,5.333262634277343750e+01
5.082600000000000000e+04,1.243462600708007812e+02
5.082700000000000000e+04,5.359905242919921875e+00
5.082800000000000000e+04,4.437354278564453125e+01
5.082900000000000000e+04,1.243871841430664062e+02
5.083000000000000000e+04,6.640082550048828125e+01
5.083100000000000000e+04,5.341445922851562500e+01
5.083200000000000000e+04,6.142810058593750000e+01
5.083300000000000000e+04,4.544174194335937500e+01
5.083400000000000000e+04,6.045538330078125000e+01
5.083500000000000000e+04,5.646901702880859375e+01
5.083600000000000000e+04,5.248265838623046875e+01
5.083700000000000000e+04,4.549629974365234375e+01
5.083800000000000000e+04,5.509937286376953125e+00
5.083900000000000000e+04,7.523574829101562500e+00
5.084000000000000000e+04,8.153721618652343750e+01
5.084100000000000000e+04,9.055084991455078125e+01
5.084200000000000000e+04,3.543550872802734375e+01
5.084300000000000000e+04,9.421869277954101562e+00
5.084400000000000000e+04,1.245917739868164062e+02
5.084500000000000000e+04,4.760540771484375000e+01
5.084600000000000000e+04,2.061904907226562500e+01
5.084700000000000000e+04,7.963269042968750000e+01
5.084800000000000000e+04,4.064632415771484375e+01
5.084900000000000000e+04,8.665996551513671875e+01
5.085000000000000000e+04,1.136736068725585938e+02
5.085100000000000000e+04,4.068724060058593750e+01
5.085200000000000000e+04,5.270088195800781250e+01
5.085300000000000000e+04,5.671452331542968750e+01
5.085400000000000000e+04,1.572816085815429688e+01
5.085500000000000000e+04,4.174179840087890625e+01
5.085600000000000000e+04,3.075543975830078125e+01
5.085700000000000000e+04,2.976907730102539062e+01
5.085800000000000000e+04,9.778272247314453125e+01
5.085900000000000000e+04,7.779635620117187500e+01
5.086000000000000000e+04,7.190004348754882812e+00
5.086100000000000000e+04,5.317636489868164062e+01
5.086200000000000000e+04,7.162725448608398438e+00
5.086300000000000000e+04,6.185091400146484375e+01
5.086400000000000000e+04,4.486455535888671875e+01
5.086500000000000000e+04,2.287819290161132812e+01
5.086600000000000000e+04,2.189183044433593750e+01
5.086700000000000000e+04,4.905467987060546875e+00
5.086800000000000000e+04,4.291910552978515625e+01
5.086900000000000000e+04,8.193274688720703125e+01
5.087000000000000000e+04,5.794638824462890625e+01
5.087100000000000000e+04,1.503997421264648438e+01
5.087200000000000000e+04,3.702633666992187500e+01
5.087300000000000000e+04,1.798730468750000000e+01
5.087400000000000000e+04,5.300094604492187500e+01
5.087500000000000000e+04,9.201457977294921875e+01
5.087600000000000000e+04,2.002822113037109375e+01
5.087700000000000000e+04,3.795814132690429688e+01
5.087800000000000000e+04,5.705549621582031250e+01
5.087900000000000000e+04,2.706913757324218750e+01
5.088000000000000000e+04,5.891722106933593750e+01
5.088100000000000000e+04,4.990358352661132812e+01
5.088200000000000000e+04,3.488994598388671875e+01
5.088300000000000000e+04,1.012369537353515625e+01
5.088400000000000000e+04,7.313733673095703125e+01
5.088500000000000000e+04,2.215097427368164062e+01
5.088600000000000000e+04,4.583538818359375000e+01
5.088700000000000000e+04,1.682174873352050781e+01
5.088800000000000000e+04,5.319188690185546875e+01
5.088900000000000000e+04,9.820552825927734375e+01
5.089000000000000000e+04,5.521916961669921875e+01
5.089100000000000000e+04,1.223280715942382812e+01
5.089200000000000000e+04,1.075355339050292969e+01
5.089300000000000000e+04,1.326008605957031250e+01
5.089400000000000000e+04,6.327372741699218750e+01
5.089500000000000000e+04,1.828736495971679688e+01
5.089600000000000000e+04,2.669899749755859375e+01
5.089700000000000000e+04,5.468535614013671875e+01
5.089800000000000000e+04,3.671718597412109375e+00
5.089900000000000000e+04,4.234191894531250000e+01
5.090000000000000000e+04,2.364443969726562500e+01
5.090100000000000000e+04,3.963080215454101562e+01
5.090200000000000000e+04,5.761716461181640625e+01
5.090300000000000000e+04,3.160352325439453125e+01
5.090400000000000000e+04,1.541011428833007812e+01
5.090500000000000000e+04,3.576246261596679688e+00
5.090600000000000000e+04,3.556260681152343750e+01
5.090700000000000000e+04,6.654896545410156250e+01
5.090800000000000000e+04,2.746467208862304688e+01
5.090900000000000000e+04,6.147830963134765625e+01
5.091000000000000000e+04,1.550805091857910156e+01
5.091100000000000000e+04,2.249441146850585938e+01
5.091200000000000000e+04,5.848077392578125000e+01
5.091300000000000000e+04,3.546713256835937500e+01
5.091400000000000000e+04,6.054650878906250000e+01
5.091500000000000000e+04,2.543985366821289062e+01
5.091600000000000000e+04,1.494262084960937500e+02
5.091700000000000000e+04,6.841258239746093750e+01
5.091800000000000000e+04,2.398937225341796875e+00
5.091900000000000000e+04,5.385297775268554688e+00
5.092000000000000000e+04,5.137165832519531250e+01
5.092100000000000000e+04,1.823580322265625000e+02
5.092200000000000000e+04,1.323443908691406250e+02
5.092300000000000000e+04,2.633074188232421875e+01
5.092400000000000000e+04,4.631710433959960938e+01
5.092500000000000000e+04,7.530346679687500000e+01
5.092600000000000000e+04,9.828982543945312500e+01
5.092700000000000000e+04,9.276185989379882812e+00
5.092800000000000000e+04,2.625465393066406250e-01
5.092900000000000000e+04,7.624890899658203125e+01
5.093000000000000000e+04,5.723526763916015625e+01
5.093100000000000000e+04,1.192216262817382812e+02
5.093200000000000000e+04,8.220799255371093750e+01
5.093300000000000000e+04,7.805648803710937500e+00
5.093400000000000000e+04,4.118071365356445312e+01
5.093500000000000000e+04,1.141670761108398438e+02
5.093600000000000000e+04,1.671534423828125000e+02
5.093700000000000000e+04,7.813979339599609375e+01
5.093800000000000000e+04,2.312615585327148438e+01
5.093900000000000000e+04,1.241125183105468750e+02
5.094000000000000000e+04,1.830988769531250000e+02
5.094100000000000000e+04,1.900852355957031250e+02
5.094200000000000000e+04,1.340715942382812500e+02
5.094300000000000000e+04,2.505796051025390625e+01
5.094400000000000000e+04,4.304432296752929688e+01
5.094500000000000000e+04,1.480306854248046875e+02
5.094600000000000000e+04,1.520170440673828125e+02
5.094700000000000000e+04,8.800340270996093750e+01
5.094800000000000000e+04,1.398976516723632812e+01
5.094900000000000000e+04,1.197612571716308594e+01
5.095000000000000000e+04,9.696248626708984375e+01
5.095100000000000000e+04,1.339488525390625000e+02
5.095200000000000000e+04,6.093521118164062500e+01
5.095300000000000000e+04,2.407843017578125000e+01
5.095400000000000000e+04,8.090792846679687500e+01
5.095500000000000000e+04,1.638942871093750000e+02
5.095600000000000000e+04,5.388065338134765625e+01
5.095700000000000000e+04,3.986701202392578125e+01
5.095800000000000000e+04,6.185337448120117188e+01
5.095900000000000000e+04,4.683973693847656250e+01
5.096000000000000000e+04,1.278260955810546875e+02
5.096100000000000000e+04,1.548124542236328125e+02
5.096200000000000000e+04,9.779882049560546875e+01
5.096300000000000000e+04,3.878517913818359375e+01
5.096400000000000000e+04,3.677154159545898438e+01
5.096500000000000000e+04,1.267579040527343750e+02
5.096600000000000000e+04,1.137442626953125000e+02
5.096700000000000000e+04,1.373062324523925781e+01
5.096800000000000000e+04,5.283016204833984375e+00
5.096900000000000000e+04,4.570334625244140625e+01
5.097000000000000000e+04,1.136897048950195312e+02
5.097100000000000000e+04,1.466760559082031250e+02
5.097200000000000000e+04,1.056624298095703125e+02
5.097300000000000000e+04,2.664878845214843750e+01
5.097400000000000000e+04,4.663514709472656250e+01
5.097500000000000000e+04,1.196215133666992188e+02
5.097600000000000000e+04,1.036078720092773438e+02
5.097700000000000000e+04,8.559423065185546875e+01
5.097800000000000000e+04,9.958058929443359375e+01
5.097900000000000000e+04,1.425669555664062500e+02
5.098000000000000000e+04,2.105533142089843750e+02
5.098100000000000000e+04,1.695396728515625000e+02
5.098200000000000000e+04,7.952603149414062500e+01
5.098300000000000000e+04,6.751239776611328125e+01
5.098400000000000000e+04,1.084987564086914062e+02
5.098500000000000000e+04,1.544851226806640625e+02
5.098600000000000000e+04,1.004714813232421875e+02
5.098700000000000000e+04,2.945784187316894531e+01
5.098800000000000000e+04,6.444419860839843750e+01
5.098900000000000000e+04,9.543056488037109375e+01
5.099000000000000000e+04,1.214169235229492188e+02
5.099100000000000000e+04,1.384032897949218750e+02
5.099200000000000000e+04,7.038964843750000000e+01
5.099300000000000000e+04,1.437600708007812500e+01
5.099400000000000000e+04,7.836236572265625000e+01
5.099500000000000000e+04,1.313487243652343750e+02
5.099600000000000000e+04,1.023350906372070312e+02
5.099700000000000000e+04,8.732144927978515625e+01
5.099800000000000000e+04,8.130781555175781250e+01
5.099900000000000000e+04,1.372941741943359375e+02
5.100000000000000000e+04,1.372805328369140625e+02
5.100100000000000000e+04,7.826689147949218750e+01
5.100200000000000000e+04,1.112532577514648438e+02
5.100300000000000000e+04,7.323961639404296875e+01
5.100400000000000000e+04,7.222597503662109375e+01
5.100500000000000000e+04,1.132123413085937500e+02
5.100600000000000000e+04,5.019869995117187500e+01
5.100700000000000000e+04,3.818505859375000000e+01
5.100800000000000000e+04,3.017142105102539062e+01
5.100900000000000000e+04,1.515778160095214844e+01
5.101000000000000000e+04,1.001441421508789062e+02
5.101100000000000000e+04,9.113050842285156250e+01
5.101200000000000000e+04,1.883136749267578125e+00
5.101300000000000000e+04,6.610322570800781250e+01
5.101400000000000000e+04,1.090895843505859375e+02
5.101500000000000000e+04,9.607595062255859375e+01
5.101600000000000000e+04,9.806230926513671875e+01
5.101700000000000000e+04,1.048667907714843750e+00
5.101800000000000000e+04,5.003503036499023438e+01
5.101900000000000000e+04,1.560213928222656250e+02
5.102000000000000000e+04,1.260077514648437500e+02
5.102100000000000000e+04,8.099411010742187500e+01
5.102200000000000000e+04,2.598047256469726562e+01
5.102300000000000000e+04,3.696683502197265625e+01
5.102400000000000000e+04,5.795319366455078125e+01
5.102500000000000000e+04,6.993955993652343750e+01
5.102600000000000000e+04,6.192591857910156250e+01
5.102700000000000000e+04,2.791227722167968750e+01
5.102800000000000000e+04,4.189863967895507812e+01
5.102900000000000000e+04,7.188499450683593750e+01
5.103000000000000000e+04,1.268713607788085938e+02
5.103100000000000000e+04,7.285772705078125000e+01
5.103200000000000000e+04,1.155918121337890625e+00
5.103300000000000000e+04,5.883044433593750000e+01
5.103400000000000000e+04,8.481680297851562500e+01
5.103500000000000000e+04,7.780316162109375000e+01
5.103600000000000000e+04,1.087895278930664062e+02
5.103700000000000000e+04,7.177588653564453125e+01
5.103800000000000000e+04,4.676224899291992188e+01
5.103900000000000000e+04,1.117486114501953125e+02
5.104000000000000000e+04,5.373497009277343750e+01
5.104100000000000000e+04,1.372133064270019531e+01
5.104200000000000000e+04,8.570768737792968750e+01
5.104300000000000000e+04,7.169405364990234375e+01
5.104400000000000000e+04,9.568041229248046875e+01
5.104500000000000000e+04,1.296667785644531250e+02
5.104600000000000000e+04,3.665313720703125000e+01
5.104700000000000000e+04,6.360504150390625000e+00
5.104800000000000000e+04,1.162585830688476562e+01
5.104900000000000000e+04,5.612218856811523438e+00
5.105000000000000000e+04,5.559857940673828125e+01
5.105100000000000000e+04,3.058493995666503906e+01
5.105200000000000000e+04,1.842869949340820312e+01
5.105300000000000000e+04,5.755766296386718750e+01
5.105400000000000000e+04,5.854402160644531250e+01
5.105500000000000000e+04,5.553038406372070312e+01
5.105600000000000000e+04,8.451674652099609375e+01
5.105700000000000000e+04,8.750310516357421875e+01
5.105800000000000000e+04,1.254894638061523438e+02
5.105900000000000000e+04,1.214758300781250000e+02
5.106000000000000000e+04,8.146218872070312500e+01
5.106100000000000000e+04,3.544855117797851562e+01
5.106200000000000000e+04,1.843490982055664062e+01
5.106300000000000000e+04,3.842127227783203125e+01
5.106400000000000000e+04,1.064076309204101562e+02
5.106500000000000000e+04,1.093939895629882812e+02
5.106600000000000000e+04,5.380353927612304688e+00
5.106700000000000000e+04,1.536671447753906250e+01
5.106800000000000000e+04,8.535307312011718750e+01
5.106900000000000000e+04,1.263394393920898438e+02
5.107000000000000000e+04,7.732579803466796875e+01
5.107100000000000000e+04,5.687839508056640625e+00
5.107200000000000000e+04,5.829851913452148438e+01
5.107300000000000000e+04,8.128488159179687500e+01
5.107400000000000000e+04,7.127124023437500000e+01
5.107500000000000000e+04,1.142575988769531250e+02
5.107600000000000000e+04,6.824395751953125000e+01
5.107700000000000000e+04,3.223032379150390625e+01
5.107800000000000000e+04,8.521669006347656250e+01
5.107900000000000000e+04,8.220304870605468750e+01
5.108000000000000000e+04,6.618940734863281250e+01
5.108100000000000000e+04,9.617576599121093750e+01
5.108200000000000000e+04,7.716212463378906250e+01
5.108300000000000000e+04,1.041484909057617188e+02
5.108400000000000000e+04,1.481348571777343750e+02
5.108500000000000000e+04,8.112121582031250000e+01
5.108600000000000000e+04,7.410757446289062500e+01
5.108700000000000000e+04,8.109393310546875000e+01
5.108800000000000000e+04,7.080293655395507812e+00
5.108900000000000000e+04,5.106665802001953125e+01
5.109000000000000000e+04,9.905301666259765625e+01
5.109100000000000000e+04,2.603937721252441406e+01
5.109200000000000000e+04,2.302573776245117188e+01
5.109300000000000000e+04,5.601210021972656250e+01
5.109400000000000000e+04,9.399845886230468750e+01
5.109500000000000000e+04,1.059848175048828125e+02
5.109600000000000000e+04,5.397118377685546875e+01
5.109700000000000000e+04,5.895754241943359375e+01
5.109800000000000000e+04,6.794390869140625000e+01
5.109900000000000000e+04,1.069302673339843750e+02
5.110000000000000000e+04,1.409166259765625000e+02
5.110100000000000000e+04,7.690298461914062500e+01
5.110200000000000000e+04,4.388934707641601562e+01
5.110300000000000000e+04,5.687570953369140625e+01
5.110400000000000000e+04,7.086206817626953125e+01
5.110500000000000000e+04,6.484843444824218750e+01
5.110600000000000000e+04,3.583478927612304688e+01
5.110700000000000000e+04,4.082115173339843750e+01
5.110800000000000000e+04,1.038075103759765625e+02
5.110900000000000000e+04,1.027938766479492188e+02
5.111000000000000000e+04,3.378023529052734375e+01
5.111100000000000000e+04,2.276659584045410156e+01
